Ticker,close,ret_1w,ret_1m,ret_3m,ret_6m,vol_6m,ema_3,ema_5,ema_8,ema_15,ema_20,ema_21,signal_3_8,spread_3_8_pct,signal_5_15,spread_5_15_pct,signal_5_20,spread_5_20_pct,signal_8_21,spread_8_21_pct,bullish_count,bearish_count,neutral_count,bullish_ratio,bearish_ratio,neutral_ratio,ensemble_score,avg_ema_spread_pct,upside_strength_pct,downside_strength_pct,Signal
BANKBARODA.NS,284.04998779296875,0.030211760247301767,0.0028243170095985093,-0.07686065415893217,0.07615069096101701,0.30863103744576664,282.09338206879966,280.46513100965717,278.1039091214178,275.74944828986406,276.0817722124096,276.24638445861865,1,1.434526023019722,1,1.710133147695747,1,1.587703078736813,1,0.6724159182895706,4,0,0,1.0,0.0,0.0,1.0,1.3511945419354632,1.3511945419354632,0.0,Upside
BANKINDIA.NS,149.8300018310547,0.033524181343922876,-0.010239153902428022,-0.019886133763171165,0.20539017067485243,0.37135972525067834,148.96773104328005,148.3404957487919,147.551336643968,147.23873370922448,147.88679542381675,148.05151049010254,1,0.9599332893403201,1,0.748282745859008,1,0.30678893519529016,-1,-0.3378377191011417,3,1,0,0.75,0.25,0.0,0.75,0.41929181282336914,0.5037512425986546,0.08445942977528542,Upside
BDL.NS,1375.0,0.03166262727029423,0.06030224166015419,-0.0915697554382896,-0.07643743026472904,0.43576442483140143,1371.2971497017127,1362.7668812682793,1345.472549863368,1315.370135342253,1304.9098933416697,1303.591032255865,1,1.9193702495801324,1,3.603301052117458,1,4.433791805995657,1,3.212780432757878,4,0,0,1.0,0.0,0.0,1.0,3.2923108851127814,3.2923108851127814,0.0,Upside
BEL.NS,451.5,0.022534282600176425,0.027654475552687297,0.08117814538537149,0.12201790937402457,0.2832624606134168,454.1978155750712,452.73618396404817,448.97451372562773,442.7250507773623,440.60643514471604,440.3085919883772,1,1.163384933835121,1,2.261252930934843,1,2.752966786639899,1,1.9681473164346652,4,0,0,1.0,0.0,0.0,1.0,2.036437991961132,2.036437991961132,0.0,Upside
BHEL.NS,332.6099853515625,0.15581887635878622,0.29748382120795624,0.24363421360236281,0.43094984722794183,0.3879014918162848,324.5926660420483,316.3188370621659,305.8472871379553,290.5494777958912,284.3540078134715,283.39776546029896,1,6.128999566910576,1,8.869181064017418,1,11.241209327234959,1,7.921559170092074,4,0,0,1.0,0.0,0.0,1.0,8.540237282063757,8.540237282063757,0.0,Upside
BPCL.NS,318.04998779296875,0.08568006328738109,0.05999000337560001,-0.10885403995560516,-0.04331485542864488,0.3173935650300582,315.2018888082648,311.90878896960584,307.5942386146352,303.6272893875066,304.7082012854438,305.137349560769,1,2.473274606147857,1,2.727521494792229,1,2.3631092480562055,1,0.8051748032165795,4,0,0,1.0,0.0,0.0,1.0,2.0922700380532175,2.0922700380532175,0.0,Upside
BHARTIARTL.NS,1855.0,-0.00849859650787177,0.015325670498084198,-0.08281829419035847,-0.047056396250450994,0.19395013106642864,1851.194945644393,1850.5286128135235,1848.2466375700158,1844.1805008342237,1845.7217465082542,1846.4165637730132,1,0.15951919048280416,1,0.3442240049945422,1,0.2604328802195077,1,0.09911489275544749,4,0,0,1.0,0.0,0.0,1.0,0.2158227421130754,0.2158227421130754,0.0,Upside
BIOCON.NS,361.5,0.047826086956521685,-0.04251089527249563,-0.04617414248021112,0.02742644261884708,0.2627258766112178,358.97381159336703,356.8853822653708,355.6605562210461,357.5082553538692,359.7976203907597,360.24582284348566,1,0.9315779651038136,-1,-0.17422621133093008,-1,-0.8094100573055485,-1,-1.2728160416260348,1,3,0,0.25,0.75,0.0,-0.75,-0.33121858628967493,0.2328944912759534,0.5641130775656283,Downside
BLUESTARCO.NS,1869.800048828125,0.08080927677926297,0.030022584326004464,0.031841548184402546,-0.005742811489275357,0.33221335229660065,1865.2948003616252,1840.6354535345404,1804.1383168606176,1764.4801797113332,1759.793733577934,1759.9169842647389,1,3.3897890715733014,1,4.316017527364124,1,4.593817923890575,1,2.512694234515478,4,0,0,1.0,0.0,0.0,1.0,3.70307968933587,3.70307968933587,0.0,Upside
BOSCHLTD.NS,38100.0,0.0405571487095453,0.24326970141948112,0.0172206647977573,0.0023677979479084232,0.32458088487302666,37826.10614677271,37515.677395530955,36899.25985996057,35600.01036187761,35040.29507822139,34959.38142723448,1,2.5118289373003533,1,5.38108560694337,1,7.0643877620999,1,5.548949533800562,4,0,0,1.0,0.0,0.0,1.0,5.126562960036046,5.126562960036046,0.0,Upside
BRITANNIA.NS,5837.5,0.044462336732868035,-0.0034144259496372564,-0.011682045204435831,0.006378760451685173,0.20064210636082427,5760.356503465841,5717.253439887681,5676.839701455892,5650.077017198681,5658.884090007383,5661.793945914194,1,1.4711847859387284,1,1.1889470264656143,1,1.0314639591817887,1,0.26574184234584575,4,0,0,1.0,0.0,0.0,1.0,0.9893344034829943,0.9893344034829943,0.0,Upside
CGPOWER.NS,805.25,0.12449382412157872,0.13671650581423456,0.39582244149811285,0.0794959274027065,0.3543341466192796,791.4964194612456,778.0685017301527,762.1181987813511,739.7539823327523,730.6542672167452,729.1764371417012,1,3.8548115931191784,1,5.179359667193495,1,6.489284555063346,1,4.517666776065665,4,0,0,1.0,0.0,0.0,1.0,5.010280647860421,5.010280647860421,0.0,Upside
CANBK.NS,144.25999450683594,0.03956179336563226,0.05623072480871638,-0.06257719511171123,0.1520523347291456,0.3137336844595864,143.18021234858384,142.21350638785503,140.7694106016731,138.8715965589223,138.61690041872004,138.6307780860704,1,1.7125892170795964,1,2.406474694423766,1,2.594637420307855,1,1.542682328649203,4,0,0,1.0,0.0,0.0,1.0,2.064095915115105,2.064095915115105,0.0,Upside
CDSL.NS,1362.5999755859375,0.05578800663413297,0.13616269388626923,-0.03743995843660752,-0.1518207434883676,0.35078112209998996,1365.5797438659285,1355.9047108484654,1335.7028540160363,1299.5850041773615,1286.1130730734237,1284.341871367872,1,2.236791645691394,1,4.333668554967218,1,5.426555350087581,1,3.99901177351345,4,0,0,1.0,0.0,0.0,1.0,3.9990068310649107,3.9990068310649107,0.0,Upside
CHOLAFIN.NS,1589.199951171875,0.05440552193240422,0.039372106718034594,-0.059366705432450484,-0.03433189557314198,0.3451545966987636,1578.5335190578166,1568.428594951839,1551.4200561638263,1528.1334548970885,1525.6929026380742,1526.0641226737876,1,1.7476545302007596,1,2.6368861911647556,1,2.801067779752442,1,1.661524775617762,4,0,0,1.0,0.0,0.0,1.0,2.2117833191839296,2.2117833191839296,0.0,Upside
CIPLA.NS,1232.5,0.01766990739448171,-0.03853656231318259,-0.14081561519693275,-0.2060169037551729,0.18948979556679246,1232.0096066559693,1230.4301794772948,1228.407463216693,1231.398477231337,1237.5786472893644,1238.9979104307647,1,0.29323685724309545,-1,-0.07863398988597892,-1,-0.5776172550913561,-1,-0.8547590859446785,1,3,0,0.25,0.75,0.0,-0.75,-0.3044433684197295,0.07330921431077386,0.3777525827305034,Downside
COALINDIA.NS,443.1499938964844,0.01850146559421928,-0.04131964543756761,0.02533545023706374,0.1632759678098772,0.2672437532109283,441.25880444027035,440.68795852284626,441.4574146416842,443.67732423999377,444.2844446271798,444.3168351070572,-1,-0.04498966260992887,-1,-0.6737702275563029,-1,-0.8095007934278531,-1,-0.6435543826927126,0,4,0,0.0,1.0,0.0,-1.0,-0.5429537665716994,0.0,0.5429537665716994,Downside
COFORGE.NS,1292.800048828125,0.04994720828487886,0.2038365068920709,-0.23120833479783642,-0.2397529851054837,0.3484142135586146,1293.7827833366043,1288.6367689627014,1275.6730619845077,1247.514442122113,1238.0388336078213,1237.2611140248937,1,1.4196208959624812,1,3.2963407438102443,1,4.086942507888103,1,3.1045951031837937,4,0,0,1.0,0.0,0.0,1.0,2.9768748127111557,2.9768748127111557,0.0,Upside
COLPAL.NS,2106.60009765625,0.09953550332069594,0.08986500898077998,0.006834606564316781,-0.0434979144086185,0.25545924420646804,2093.0733788923117,2061.531894369519,2023.6416296396876,1983.9296713278322,1979.3919510585308,1979.6538635978106,1,3.43102989361741,1,3.9115410270439632,1,4.1497563565953355,1,2.221992786250726,4,0,0,1.0,0.0,0.0,1.0,3.428580015876859,3.428580015876859,0.0,Upside
CAMS.NS,748.6500244140625,0.06146326013239434,0.18307528225500302,0.03813353601727454,-0.009722189928488723,0.29404221034145994,746.3293325648856,739.9472718664873,728.9662608465651,709.1611890145712,701.1187423985607,699.97420549391,1,2.3818759044014426,1,4.34119680106797,1,5.53808179982358,1,4.14187481840107,4,0,0,1.0,0.0,0.0,1.0,4.100757330923516,4.100757330923516,0.0,Upside
CONCOR.NS,504.2000122070313,0.04703566605384357,0.11450048385065026,-0.029451372075011917,-0.04371737845987422,0.25378207920930956,501.9174121846262,498.2299650633645,491.73071159407806,480.83872192223976,477.28511257273976,476.8686406976222,1,2.0716014579453823,1,3.6168557872377827,1,4.388331405881152,1,3.1165964016240943,4,0,0,1.0,0.0,0.0,1.0,3.2983462631721023,3.2983462631721023,0.0,Upside
CROMPTON.NS,258.6499938964844,0.08827363945459221,0.040217173286899,0.015508429301176463,-0.07657983450209438,0.29757345959248144,258.839185288616,256.5302211553151,253.0261720588558,248.54357005394567,247.38165365399283,247.25444948201056,1,2.2973960292171247,1,3.213380696042911,1,3.6981592475398894,1,2.3343250602514187,4,0,0,1.0,0.0,0.0,1.0,2.885815258262836,2.885815258262836,0.0,Upside
CUMMINSIND.NS,5116.39990234375,0.02504307457739574,0.1131320193318579,0.269830230774164,0.2968670706648848,0.2943254068651198,5127.884815114852,5098.072062613695,5042.390061924363,4938.114244331784,4887.355166109208,4878.630283631757,1,1.6955204206844154,1,3.2392490405729113,1,4.311470915101068,1,3.3566753119627535,4,0,0,1.0,0.0,0.0,1.0,3.1507289220802868,3.1507289220802868,0.0,Upside
DLF.NS,607.5499877929688,0.06887748363358037,0.10907265626476925,-0.06681514631566388,-0.17998384652101362,0.30500009610392825,600.9895407931523,594.8607526751841,585.8518225193402,572.8957106654532,569.8728648858452,569.6848655110676,1,2.58388174141293,1,3.834038482190283,1,4.384817970644117,1,2.8378772172171107,4,0,0,1.0,0.0,0.0,1.0,3.41015385286611,3.41015385286611,0.0,Upside
DABUR.NS,452.0,0.06415538552089473,-0.0013256871233890966,-0.1201946472019465,-0.07253515043559888,0.2325741772370922,445.4046011601108,441.3345110287139,437.40732430971553,435.47199140341706,437.7398615071354,438.3715088736261,1,1.828336291125443,1,1.3462449344683325,1,0.8211839582536795,-1,-0.21994690448473575,3,1,0,0.75,0.25,0.0,0.75,0.9439545698406798,0.9989412959618638,0.05498672612118394,Upside
DALBHARAT.NS,1990.0,0.021770396870798292,0.07283410347906516,-0.08602399563624674,-0.10076818798011744,0.28628729470210407,1982.6558218217929,1973.9368874978886,1958.0246166501288,1931.1904742312745,1924.3644167252623,1923.916706035294,1,1.2579619766887484,1,2.213474736800869,1,2.576043827342489,1,1.7728371767779194,4,0,0,1.0,0.0,0.0,1.0,1.9550794294025065,1.9550794294025065,0.0,Upside
DELHIVERY.NS,472.0499877929688,0.014506770206500263,0.17337808071962657,0.16945372181268703,0.0057525977595680455,0.3184439552284438,467.6576267138463,465.44466196201347,461.86651966465985,453.3490459778635,448.6835756104923,447.8904877373465,1,1.253848634317789,1,2.668058109190463,1,3.7356139744396666,1,3.1204127593594366,4,0,0,1.0,0.0,0.0,1.0,2.694483369326839,2.694483369326839,0.0,Upside
DIVISLAB.NS,6286.0,0.035584843492586504,0.032777458309373175,-0.01093541027456535,-0.041914342325864995,0.21502435021432273,6266.820624641028,6233.046618254803,6184.126887436848,6127.74078496236,6117.841216778967,6117.317834842097,1,1.337193409989279,1,1.7185099205055732,1,1.8831054516398993,1,1.0921298254968903,4,0,0,1.0,0.0,0.0,1.0,1.5077346519079105,1.5077346519079105,0.0,Upside
DIXON.NS,11265.0,0.07249964297615086,0.0948585868403149,0.01459065117535796,-0.32277263436335213,0.4203130118064512,11237.468094169808,11155.270997863583,11012.786728867915,10787.509122347949,10709.979514463015,10700.25166808697,1,2.0401862928384196,1,3.409145441682737,1,4.157724884526948,1,2.9208197197180708,4,0,0,1.0,0.0,0.0,1.0,3.1319690846915442,3.1319690846915442,0.0,Upside
DRREDDY.NS,1220.5999755859375,-0.012379681629489991,-0.049228907892675755,0.02873997099531178,-0.013497190446296825,0.2198686422592704,1225.6670798450828,1225.8582103470812,1226.254167990276,1232.602788853949,1237.926820627329,1238.8842317802932,-1,-0.047876546357061844,-1,-0.5471818308263598,-1,-0.9749049846203395,-1,-1.019470864672123,0,4,0,0.0,1.0,0.0,-1.0,-0.647358556618971,0.0,0.647358556618971,Downside
EICHERMOT.NS,7240.5,0.027021276595744714,0.047829232995658444,-0.0159690133188366,0.05132859009728463,0.3049273759725743,7221.077649725539,7194.080551307301,7149.125211478147,7090.271900302916,7088.711244276445,7090.634004054039,1,1.0064509449613457,1,1.4640997195036975,1,1.4864381324028786,1,0.8249080038635004,4,0,0,1.0,0.0,0.0,1.0,1.1954742001828556,1.1954742001828556,0.0,Upside
EXIDEIND.NS,333.1000061035156,0.025554244527365544,0.10334552078035353,-0.035471260123517645,-0.15274065576224927,0.2644116897864817,331.2713820408202,329.3135247990782,325.7355150615838,319.7468036519791,317.87158753743097,317.66697193899313,1,1.6994975135547596,1,2.9919677187803195,1,3.5995470215782976,1,2.5399376816990005,4,0,0,1.0,0.0,0.0,1.0,2.7077374839030943,2.7077374839030943,0.0,Upside
NYKAA.NS,264.94000244140625,0.031055460973282267,0.10391667683919281,0.03959190191820605,0.03577156922400104,0.2804960447058159,264.9312422533412,263.78592675704,261.4290236954802,257.1373012264983,255.56880056298894,255.35956127858955,1,1.33964412533647,1,2.585632461268328,1,3.215230566465732,1,2.3768299046649233,4,0,0,1.0,0.0,0.0,1.0,2.3793342644338633,2.3793342644338633,0.0,Upside
FORTIS.NS,916.5999755859376,0.07803584308843003,0.11753226307675013,0.007308053737283382,-0.15239508171459293,0.2714524737093555,900.8163728632699,890.3386351513667,877.9723688242909,862.5360493417502,858.9338817842511,858.6166254329845,1,2.6019046669509382,1,3.2233534854380075,1,3.656248057403322,1,2.2542940374053133,4,0,0,1.0,0.0,0.0,1.0,2.933950061799395,2.933950061799395,0.0,Upside
GAIL.NS,160.77000427246094,0.04593063073464054,0.08841646911885226,-0.026639182544150986,-0.08325250124765671,0.27532172477521316,159.1287184998035,157.9187718463299,156.01428515047368,153.0357200398729,152.2667827157093,152.20409975409189,1,1.9962488347307517,1,3.190792192296499,1,3.7118989643152744,1,2.5033395306287565,4,0,0,1.0,0.0,0.0,1.0,2.85056988049282,2.85056988049282,0.0,Upside
GMRAIRPORT.NS,97.23999786376952,0.024441632317511175,0.07685486739224179,-0.02467401316669937,0.09455202514196315,0.3469500414381558,97.1964588478271,96.88806642935619,96.1524041617745,94.77685817409366,94.33695502564144,94.28803582837513,1,1.0858331574278735,1,2.2275567010086927,1,2.7042545554086805,1,1.9773116674027813,4,0,0,1.0,0.0,0.0,1.0,1.998739020312007,1.998739020312007,0.0,Upside
GLENMARK.NS,2233.10009765625,0.018239021576237135,0.04063572474011967,0.11027695626828526,0.1797865800226759,0.2668527026151405,2234.587725632594,2229.338303486225,2216.6256140846135,2193.2273074065106,2181.0533910973168,2178.822923386505,1,0.8103358291020157,1,1.646477588427242,1,2.2138344978623214,1,1.7350051852471182,4,0,0,1.0,0.0,0.0,1.0,1.6014132751596744,1.6014132751596744,0.0,Upside
GODREJCP.NS,1125.050048828125,0.06146808464324649,0.08063593357107268,-0.08301407572874198,0.02147269692997189,0.2470400381899621,1112.1120788546718,1102.2319081498072,1089.6483165885372,1074.1121415997065,1072.46655760691,1072.7138061278163,1,2.061560773705784,1,2.617954444516468,1,2.775410602015893,1,1.578660623549677,4,0,0,1.0,0.0,0.0,1.0,2.2583966109469555,2.2583966109469555,0.0,Upside
GODREJPROP.NS,1805.0,0.05753453735796299,0.13937637733166208,-0.03548146804016816,-0.1226790669135348,0.37659331447887584,1778.9624814885055,1761.3379274011472,1735.5487923738435,1693.876526227887,1680.4782789768035,1678.9358907149845,1,2.501438697974123,1,3.9826634426235685,1,4.811704467467259,1,3.371951363476433,4,0,0,1.0,0.0,0.0,1.0,3.666939492885346,3.666939492885346,0.0,Upside
GRASIM.NS,2777.699951171875,0.023848120594130107,0.035180523762847526,-0.006474031942350411,0.0006844517391932925,0.24579547123477777,2759.437477042352,2747.5508735247818,2731.799520533783,2707.977068471778,2702.6827564091054,2702.412047435775,1,1.0117124738044048,1,1.4613788836600916,1,1.660132585272045,1,1.0874534520334267,4,0,0,1.0,0.0,0.0,1.0,1.305169348692492,1.305169348692492,0.0,Upside
HCLTECH.NS,1441.199951171875,0.008255160596243538,0.09090907046405006,-0.13623017610316157,-0.03624452862326766,0.23792138947310068,1438.9667925608846,1439.516050614702,1436.6511105959385,1424.3649291542538,1419.1265916097177,1418.6111016276163,1,0.161186104814659,1,1.063710650994798,1,1.436761112471041,1,1.27166698100869,4,0,0,1.0,0.0,0.0,1.0,0.983331212322297,0.983331212322297,0.0,Upside
HDFCAMC.NS,2794.0,0.09736455474470462,0.17227495058634523,0.09392736799939816,-0.0010725777618877386,0.3410286296649891,2767.3508407099353,2730.040622882989,2675.9647725761233,2594.935364887183,2568.2385076991072,2564.8354280945055,1,3.4150699243262306,1,5.206498004688442,1,6.300120284733235,1,4.332806045344562,4,0,0,1.0,0.0,0.0,1.0,4.813623564773118,4.813623564773118,0.0,Upside
HDFCBANK.NS,811.75,0.02145462127981812,-0.039746823154816036,-0.12285916097648719,-0.16926778891426397,0.2248315787919621,804.7033191384132,802.3687116863694,799.1862586812834,797.137231462484,800.441675809857,801.3991910854991,1,0.690334749528021,1,0.6562835127255751,1,0.2407465696439015,-1,-0.2761335959446387,3,1,0,0.75,0.25,0.0,0.75,0.3278078089882147,0.3968412079743744,0.06903339898615968,Upside
HDFCLIFE.NS,614.2000122070312,-0.007914656068704784,-0.043748990063765536,-0.17357373211798166,-0.17396271653624007,0.2345863614014409,615.0807572293513,615.4325675885623,613.5898191358889,613.1507829803618,616.7262550139461,617.6617475534747,1,0.24298611987436658,1,0.3721408618463151,-1,-0.20976688034054503,-1,-0.6592489228472553,2,2,0,0.5,0.5,0.0,0.5,-0.06347220536677967,0.15378174543017042,0.2172539507969501,No Signal
HAVELLS.NS,1328.800048828125,0.0430960227348407,0.008883204772446307,-0.07536005335681306,-0.08301699871107238,0.24136915129861183,1313.7197665422048,1303.7371890977288,1291.7347511236162,1280.512124361815,1281.4008863841243,1282.0113718302057,1,1.7019759977398463,1,1.8137325132699278,1,1.7431159093883153,1,0.7584471953263172,4,0,0,1.0,0.0,0.0,1.0,1.5043179039311017,1.5043179039311017,0.0,Upside
HEROMOTOCO.NS,5259.0,0.002287021154945723,-0.017927170868347386,-0.07354884171584608,-0.05608902449968589,0.28811867418637077,5257.199329204788,5253.96044064109,5247.831423484071,5247.687426223296,5261.416829831085,5264.95725253948,1,0.17851003518893904,1,0.11953864451694773,-1,-0.14171827534589232,-1,-0.32527954613778,2,2,0,0.5,0.5,0.0,0.5,-0.04223728544444638,0.0745121699264717,0.11674945537091808,No Signal
HINDALCO.NS,1021.6500244140624,0.044364962345067704,0.09074894382756393,0.06939870212972332,0.34409953515649416,0.3128506826565813,1021.6851227836976,1016.9621189563163,1004.9586617504798,980.485110182094,969.5200721964538,967.8038416280491,1,1.6643929417039738,1,3.720302164246836,1,4.893353744846385,1,3.8390858275503925,4,0,0,1.0,0.0,0.0,1.0,3.5292836695868965,3.5292836695868965,0.0,Upside
HAL.NS,4358.39990234375,0.06305031980225317,0.0997450966085236,-0.023086923379419644,-0.08182352616940991,0.30235017050566415,4345.920067312186,4305.024717580105,4229.616485955776,4105.151143375191,4061.3421188855928,4055.630238586789,1,2.749742955244061,1,4.868848118478319,1,6.000051006817841,1,4.289992852741276,4,0,0,1.0,0.0,0.0,1.0,4.477158733320374,4.477158733320374,0.0,Upside
HINDPETRO.NS,384.3999938964844,0.10017172470349078,0.11034078732638619,-0.12666136740539324,-0.13159381202547948,0.3840564356728958,379.0616729566099,374.3537772979266,368.5970562858439,362.5424680987815,363.04290367840633,363.4330704121625,1,2.8390396755232805,1,3.2579105176519407,1,3.1155749099946117,1,1.4208904731275673,4,0,0,1.0,0.0,0.0,1.0,2.65835389407435,2.65835389407435,0.0,Upside
HINDUNILVR.NS,2310.699951171875,0.0862636349248267,0.07066073797836703,-0.018185701647811747,-0.07656959397340257,0.21427349644248517,2261.131381625573,2231.708739749366,2203.250406259447,2173.8511148649536,2170.0842935554747,2170.286169228289,1,2.62707203873358,1,2.661526564021699,1,2.839725921103531,1,1.5188889602922417,4,0,0,1.0,0.0,0.0,1.0,2.411803371037763,2.411803371037763,0.0,Upside
HINDZINC.NS,588.5,0.04612925565751058,0.07714839544534002,-0.10042802016946462,0.1638485256266018,0.4247767924679821,588.5439290823319,584.8782427187646,577.4492459011399,565.4693336195047,562.4988169804673,562.279472282914,1,1.9213261182596586,1,3.4323539660454427,1,3.9785729432164185,1,2.6979063554703586,4,0,0,1.0,0.0,0.0,1.0,3.00753984574797,3.00753984574797,0.0,Upside
POWERINDIA.NS,29890.0,0.05525154457193282,0.2096317280453257,0.7647753439215919,0.7127958283192941,0.46879215239961874,29497.271922393986,29094.846157448203,28528.16061247474,27535.79847573878,27023.16388238923,26931.046383751258,1,3.3970339801559835,1,5.6618938545873965,1,7.6663202135597075,1,5.93038311978511,4,0,0,1.0,0.0,0.0,1.0,5.663907792022049,5.663907792022049,0.0,Upside
HUDCO.NS,198.3600006103516,0.055274774284058026,0.14997967917243438,-0.08437960890891805,-0.11816484908561709,0.3596477049293536,197.43636034157385,195.15765332645339,191.6441897828559,186.1988759614858,184.3988945228826,184.18383749900397,1,3.022356464488074,1,4.811402495695316,1,5.834502875631764,1,4.050492369555658,4,0,0,1.0,0.0,0.0,1.0,4.429688551342704,4.429688551342704,0.0,Upside
ICICIBANK.NS,1388.4000244140625,0.027607171565485977,0.07736484696384327,-0.021150588806349235,0.0031067440764376286,0.2149477914704278,1369.234189092937,1357.4280311283887,1341.412232518824,1318.1954589114266,1311.9302395111984,1311.3248358312717,1,2.074079533468276,1,2.976233300739839,1,3.4680038806135016,1,2.2944274267847176,4,0,0,1.0,0.0,0.0,1.0,2.7031860354015835,2.7031860354015835,0.0,Upside
ICICIGI.NS,1840.0,0.0324318541194657,0.002287803620007578,-0.009527884198952563,-0.007979323701225893,0.22411681924972734,1857.0369695839768,1851.7103387812376,1836.257930820933,1815.4852326566993,1812.341658957655,1812.3384720320937,1,1.1315969512929014,1,1.9953401698304285,1,2.1722548631489813,1,1.3198118981615714,4,0,0,1.0,0.0,0.0,1.0,1.6547509706084707,1.6547509706084707,0.0,Upside
ICICIPRULI.NS,550.0999755859375,0.006587329525960639,-0.0714828855705425,-0.17803515041324247,-0.08017726507179945,0.23243029119131794,554.1776952856401,553.7120029722694,551.0416143227878,550.0578306475991,553.5718562779996,554.4871908856791,1,0.5691187165068001,1,0.6643251165733055,1,0.025316802630115376,-1,-0.6213987661983,3,1,0,0.75,0.25,0.0,0.75,0.15934046737798024,0.31469015892755525,0.155349691549575,Upside
IDFCFIRSTB.NS,67.94000244140625,0.047486922634458306,0.0672322126115723,-0.1821355159893392,-0.06675824796213159,0.37643656962032135,67.77431228558362,67.40286446743988,66.70482552225309,65.7709856312084,65.79596274007461,65.84998660425835,1,1.6033124364799534,1,2.481153080754739,1,2.4422497375914842,1,1.2981611114548874,4,0,0,1.0,0.0,0.0,1.0,1.956219091570266,1.956219091570266,0.0,Upside
ITC.NS,309.6499938964844,0.03683241327576492,0.015745408568187402,-0.07498134758331776,-0.21963204823361948,0.22693142277106756,307.2223045453019,305.8326101855258,304.25074083789553,302.5494935140357,302.62965610273613,302.7335362371097,1,0.9766824886679792,1,1.085150278507352,1,1.0583741606944086,1,0.5011683276468837,4,0,0,1.0,0.0,0.0,1.0,0.9053438138791559,0.9053438138791559,0.0,Upside
INDIANB.NS,921.0499877929688,-0.047025361828278545,0.05389321488214449,0.088197024664745,0.199049611424563,0.36692034954744324,928.305585670525,932.3151059075727,932.1339833645591,925.0614008057113,921.2745808431765,920.6579023495378,-1,-0.4107132410531067,1,0.7841322852238264,1,1.1983967965654374,1,1.2465087179216017,3,1,0,0.75,0.25,0.0,0.75,0.7045811396644397,0.8072594499277164,0.10267831026327667,Upside
IEX.NS,126.05999755859376,-0.023850099470432262,0.05155155750123819,-0.09550116896686567,-0.0737012178426859,0.3780987436059885,127.84115088898642,128.8262757842731,128.81545478020888,127.3980370112142,126.5993345983797,126.47885741145498,-1,-0.7563563649135574,1,1.1210838146063162,1,1.7590465170753689,1,1.8474213133919948,3,1,0,0.75,0.25,0.0,0.75,0.9927988200400306,1.18188791126842,0.18908909122838935,Upside
IOC.NS,147.30999755859375,0.04415931136008622,0.0042950953685534365,-0.07445341884639711,-0.03599241223343419,0.28396621669514505,146.57493623408874,145.67957315697237,144.53286938025002,144.11167801462827,145.1533237772297,145.42104929886713,1,1.4128736685260712,1,1.0879723031085309,1,0.36254724731643595,-1,-0.6107643445700472,3,1,0,0.75,0.25,0.0,0.75,0.5631572185952477,0.7158483047377595,0.1526910861425118,Upside
IRFC.NS,103.61000061035156,0.04741207569976069,0.07101512155761114,-0.15080731979373652,-0.16792480640397411,0.3412925312679451,103.38375466877405,102.7419902281015,101.53580755478058,99.70804918916801,99.35003922711066,99.34596018099543,1,1.8199954858254985,1,3.0428245899961848,1,3.4141415820047705,1,2.2042641389700357,4,0,0,1.0,0.0,0.0,1.0,2.6203064491991226,2.6203064491991226,0.0,Upside
IREDA.NS,128.86000061035156,0.04466965710896598,0.10895011994149684,-0.06690807377407681,-0.16606266325005037,0.3153663842540984,129.47129908854288,128.70613395913364,127.0266289947287,124.02012617816212,122.88900104625004,122.74002125063936,1,1.924533551083707,1,3.7784252648153327,1,4.733648140482716,1,3.4924287126657294,4,0,0,1.0,0.0,0.0,1.0,3.482258917261871,3.482258917261871,0.0,Upside
INDUSTOWER.NS,414.75,-0.0540540803904469,-0.049065675328199165,-0.05394615493539445,0.22507757997616595,0.28273147372878515,412.9842955497412,415.3588604620243,418.54261358527947,423.10481243114634,425.56663792176437,426.0106592286085,-1,-1.3280172329228623,-1,-1.8307406915591518,-1,-2.3986319767896447,-1,-1.7530184941502824,0,4,0,0.0,1.0,0.0,-1.0,-1.8276020988554853,0.0,1.8276020988554853,Downside
INDUSINDBK.NS,856.4000244140625,0.045793135769939486,0.04330882555092197,-0.09327684021803861,0.14125799176955045,0.30168264429284014,852.804261366194,847.7893138399476,840.290488408634,832.3053076486418,833.0266984850516,833.5074869247724,1,1.4892198745768193,1,1.8603757598338433,1,1.7721659319855254,1,0.8137901086992638,4,0,0,1.0,0.0,0.0,1.0,1.483887918773863,1.483887918773863,0.0,Upside
NAUKRI.NS,1077.699951171875,0.08349663169890986,0.11899073619318101,-0.1746822561602177,-0.18498078316500488,0.26882997984948376,1066.4170728593574,1055.4551866822653,1042.9269198315067,1026.4588634587194,1022.7497816872732,1022.6501624254461,1,2.252329725235769,1,2.824888970790407,1,3.197791442305342,1,1.982765773778361,4,0,0,1.0,0.0,0.0,1.0,2.5644439780274695,2.5644439780274695,0.0,Upside
INFY.NS,1313.199951171875,0.028508694354420383,0.06513093508740075,-0.1791474496004204,-0.1185986082664292,0.2627917242101668,1313.2796076536451,1312.3182102242126,1310.161376450009,1304.746231307911,1304.5530091931741,1304.9786729168052,1,0.23800359709009733,1,0.5803411218679111,1,0.5952384438437708,1,0.3971485236321737,4,0,0,1.0,0.0,0.0,1.0,0.4526829216084882,0.4526829216084882,0.0,Upside
